                    ctW                 ctp                 cpQM                ctei                ctli                cQei                ctZ                 cQlMi               cQl3i               ctG                 ctlTi               cbW                 cpQ3                cptb                cpt                 ctlSi               cQd1                cQd8                cQq11               cQq13               cQQ1                cQq81               cQq83               cQQ8                cQt1                cQt8                cQtQb1              cQtQb8              cQu1                cQu8                ctb1                ctd1                ctd8                ctq1                ctq8                ctt1                ctu1                ctu8                
rwgt157             -4.41556226508      -10.2858033237      -10.6607560153      -3.69131171919      6.91243294163       -6.3072336256       0.233212618722      8.96893592237       6.37009382112       -0.278281343781     -0.904032832141     -2.49713938044      2.85298815339       7.16196832619       -3.87153974986      7.25475053355       14.7188001192       -32.0285699725      -28.2479167324      28.9875438602       1.95548092007       54.2777785817       59.3355987872       -17.8792825665      -34.7924188887      -48.3767143961      -28.7567800125      -37.5794363571      -27.4995337519      -43.1864856556      26.719450022        40.7167009431       -8.49958559957      45.1720236887       40.1549648678       26.9236283664       -27.6118223467      -52.517149878       
rwgt158             -1.8963530138       -14.4391947203      33.4694653571       -4.82998509797      7.90709939751       -0.586243689005     1.33721891716       8.33089100966       -0.353788031573     -1.35176992888      0.209284700545      -6.39060287458      -7.24902967094      21.2449225258       8.71026639338       8.18462492256       -11.5512515943      14.7345765198       45.4880136041       -23.9991549243      -9.02858727047      -7.68797768832      -24.9342868468      46.374110315        27.1920856905       52.1672153019       -46.3417590476      25.756528673        11.4120519543       59.2750844438       16.9480746104       -0.226840564006     39.5076634076       -5.1875307421       31.4203016511       45.2936534527       53.0840495892       14.8414172641       
rwgt159             2.63116197607       48.5014180548       5.56775508888       4.55786855672       -7.47718807317      6.19712243853       -0.438616692774     7.66475955338       -7.74693784564      0.945263387613      -1.16953255589      0.759354762041      -13.7428457927      -9.93699478285      -8.92344423858      -3.09574120017      -52.2749197728      46.2267009125       50.2352484305       37.9407577315       -37.5013648844      -35.842140264       34.8205360534       -28.1289538833      20.8915819254       -4.09515160938      -21.8046720916      55.9073693913       3.74265456397       49.6392549377       48.6374325403       44.0868988729       -42.061386561       30.5051268057       55.8870218835       5.53317255458       -38.6017785573      -18.4802087971      
rwgt160             4.09226894628       0.64452353278       10.2411154664       1.60980262988       -3.72930175832      -0.1797352437       5.43689370309       4.25801066155       1.34174394149       2.80423035927       -0.166552777994     -1.07920982395      -1.13372968282      -1.91251800297      -2.84631992681      6.63031439854       -14.2054049257      16.7170593709       -27.6311859707      -51.4645773564      -29.7011356103      5.88223689832       1.06295868799       -8.42241395069      -54.8559239041      -19.9253934692      44.1480850762       46.6536999491       32.0604474285       -14.4034729301      37.5600280574       -7.54493678065      -28.3614793492      26.6123395128       61.4243516451       -5.13486039791      41.2253248122       32.7742876438       
rwgt161             -5.13661678227      56.1736945986       17.54766429         -6.0032282013       3.51935340684       -2.35959977973      -3.74339734101      -2.29464516148      -6.51845090807      -1.56512993554      1.46412371452       -6.27463825977      -11.6890660241      -22.6370578734      -7.69360645559      -3.66168429542      -61.1187748549      -21.2126434421      -58.9603806915      -17.3299928199      -20.7627519267      54.5036278129       47.392732382        54.9551813248       -36.4892940541      37.0727860131       57.1786229478       30.9121239897       13.0266037794       26.4788726272       33.8951358521       61.0184991051       38.4812885298       36.0777552957       -1.75256050049      42.9319396127       38.5467232077       26.5574016048       
rwgt162             -5.81003257193      55.0819890023       24.24636042         9.84277286308       -7.10920777624      4.54724295742       4.28040404336       -2.63550801154      1.01085325451       1.95024180796       2.17755673744       -1.73210968957      -14.2715847207      -14.5984336448      17.07563261         9.12088998331       -39.8338023811      59.0347781579       41.0278804637       -36.0433105243      -0.907697878463     2.61841190845       3.50729882508       8.82112668292       -57.9812765908      -37.0356359344      22.8652576028       37.1458701594       39.6275096152       -59.1826828933      45.5025524329       27.5272327177       -23.9489736095      36.1340552141       -19.7007862316      -5.68371569549      38.7023494933       -24.0680931194      
rwgt163             2.21174835362       -14.7330883433      -10.0612151266      4.15320954717       -2.09942144162      -3.59397685481      -3.4357614025       2.69175894373       -2.01302623517      1.31642351491       -2.99434786126      -2.40423725381      -10.4116549563      -14.1873101705      -17.8875685572      -4.80409389727      38.7510702584       -31.4560499614      46.5776155996       52.8407306742       -7.54520825554      -17.7209617464      -44.9742821001      4.01120479996       -40.4124247444      -55.8099828449      43.7061996614       -15.9245532485      55.2491578639       -24.4267891104      -46.6165168324      42.92903163         41.1028920231       25.1023913203       -56.4377679714      31.9941888306       7.92774739798       -6.91545747856      
rwgt164             1.94631059557       37.9634615094       31.725043393        0.920651986894      -6.33788506816      8.85351778009       5.63125376106       1.65237380892       3.66026184054       0.627217038211      2.81743832388       2.17422418509       -6.92058484021      24.2026157426       -11.7749300183      -2.36120155341      -56.0767640702      -24.4095424591      -15.719066293       -29.4775188509      -15.7768956615      4.52814384693       -27.6260521663      -48.1078524756      -57.9948265478      16.6812846078       -6.28843033681      28.6257486437       16.2971732011       -45.2901578964      -50.6550771345      0.243579582314      30.4988174258       23.4877261023       46.8483911243       -36.7752672705      -25.0531286467      52.6634959484       
rwgt165             -0.265946655544     -9.65126875913      36.6848707776       -5.80606957023      5.62925726464       4.52859646288       -5.41365906021      -4.3006191981       -7.27769665594      2.08277537206       1.31018948273       -3.83010279542      -14.1074880978      5.18261010414       2.39138900154       6.63998666055       10.0529500059       7.44359823952       -60.1091850227      38.4712713775       -51.6440580541      12.0884328726       -3.09865541571      42.5826640775       21.3318452628       -49.4545994181      -0.647994000614     23.9030375667       28.5279532562       -43.7471609983      -17.5985426966      -53.2956563574      11.5208943952       54.0114614085       -13.4503580581      52.5955923205       37.6544613684       -29.7547827484      
rwgt166             -1.87553803551      23.7676682771       35.3531505997       -3.71681108345      5.63285210766       4.79706903591       0.644885308354      7.25005964099       4.94326795032       2.36475649388       2.72775638955       -7.25501452654      -7.7777552996       22.6160435188       7.2807043323        2.56243597347       -50.5900900333      -30.4952494663      31.4332868329       -27.9190543495      -3.45958302304      -54.97708254        5.42102010005       40.1044719315       -53.6014664098      17.7733365236       -38.5863025328      10.1955611181       -13.580952362       21.3025635156       -57.2192311269      -11.6462465936      -52.8351109992      -23.0703093098      -52.830621676       -5.57020379856      -30.1006430492      -22.2540764432      
rwgt167             -0.304527560146     47.2347320845       7.61730391461       3.49388407349       0.974751893996      3.3211663329        -4.94706883801      10.1929267428       0.784604855339      -2.54213489653      2.50767480239       6.66864497887       -14.5284988389      20.2187261879       -19.446271214       -0.0761073539432    36.3062481463       -5.89592352422      50.6557850276       -39.9839684007      -28.4718677163      -37.8493660211      -53.6074399179      29.5200964039       46.2000451738       -43.3148996332      43.1742501967       -32.7026326995      11.1299330481       -40.4921326218      10.9128516517       41.5117635901       0.492709297564      15.9825499181       52.8281745244       -37.8748029076      -40.7686859744      -2.53100865188      
